t,body_x,body_region,com_direction,hip_vx,hip_x,hip_conf,lf_x,lf_vx,lf_vy,lf_pred,lf_region,lf_src,lf_reliable,rf_x,rf_vx,rf_vy,rf_pred,rf_region,rf_src,rf_reliable,knee_vx_left,knee_vx_right,fast_intent,lead_side,body_support,score_L,score_C,score_R,side_candidate,side_score,side_body_support,both_feet_region,center_return_support,center_foot_gate,confirmation_hold,suppressed,ignored_trail_side,ignored_spent_side,center_settle_blocked,prev_lane,next_lane,reason
41494.6651,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.6967,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.6967,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.7284,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.7284,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.7604,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.7604,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.7934,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.7934,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.7934,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.8263,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.8564,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.8564,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.8888,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.8888,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.8888,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.8888,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.9363,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.9363,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.9692,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41494.9692,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.0000,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.0000,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.0332,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.0332,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.0647,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.0647,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.0972,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.0972,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.0972,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.1296,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.1296,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.1616,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.1616,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.1932,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.1932,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.2254,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.2254,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.2571,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.2571,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.2571,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.3050,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.3050,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.3365,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.3365,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.3682,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.3682,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.4002,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.4002,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.4324,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.4324,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.4650,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.4650,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.4971,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.4971,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.5284,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.5284,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.5284,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.5607,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.5607,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.5927,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.5927,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.6245,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.6245,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.6245,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.6722,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.6722,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.6722,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.7057,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.7057,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.7363,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.7363,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.7683,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.7683,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.8005,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.8005,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.8324,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.8324,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.8324,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.8651,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.8651,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.8973,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.8973,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.9291,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.9291,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.9615,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.9615,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.9925,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.9925,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41495.9925,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41496.0411,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41496.0411,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41496.0729,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41496.0729,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41496.0729,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41496.1050,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41496.1050,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41496.1370,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
41496.1370,0.5000,0,-1,0.0000,0.5000,0.000,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0.0000,0.0000,0,none,0,0.0000,0.0000,0,,0,0.000,0.850,0.000,1,0.000,0,0,0,0,0,0,,,0,0,0,hold
